,0
2023-01-06 13:00:00,0.4977186833333333
2023-01-06 14:00:00,0.7913361333333333
2023-01-06 15:00:00,0.6920721666666666
2023-01-06 16:00:00,0.5741216666666666
2023-01-06 17:00:00,0.8849542833333331
2023-01-06 18:00:00,1.0969027333333332
2023-01-06 19:00:00,4.588884733333333
2023-01-06 20:00:00,5.9663362
2023-01-06 21:00:00,6.19411855
2023-01-06 22:00:00,5.899119683333334
2023-01-06 23:00:00,4.669669383333333
2023-01-07 00:00:00,4.083701183333334
2023-01-07 01:00:00,4.407234216666667
2023-01-07 02:00:00,4.437000216666666
2023-01-07 03:00:00,4.481650150000001
2023-01-07 04:00:00,3.9443337
2023-01-07 05:00:00,0.5870836999999999
2023-01-07 06:00:00,0.3067501
2023-01-07 07:00:00,0.3663340666666667
2023-01-07 08:00:00,0.4187363833333333
2023-01-07 09:00:00,0.46855421666666663
2023-01-07 10:00:00,0.6176205499999999
2023-01-07 11:00:00,0.5445032
2023-01-07 12:00:00,0.4431694833333333
2023-01-07 13:00:00,0.5260028666666666
2023-01-07 14:00:00,1.2934682666666668
2023-01-07 15:00:00,0.8419685333333332
2023-01-07 16:00:00,0.4658198333333333
2023-01-07 17:00:00,0.7500377
2023-01-07 18:00:00,1.0215357333333333
2023-01-07 19:00:00,3.6420844000000003
2023-01-07 20:00:00,6.039052133333334
2023-01-07 21:00:00,6.246585133333334
2023-01-07 22:00:00,5.899169783333334
2023-01-07 23:00:00,5.550003116666667
2023-01-08 00:00:00,4.3013174
2023-01-08 01:00:00,4.5233835
2023-01-08 02:00:00,4.49300035
2023-01-08 03:00:00,4.51125045
2023-01-08 04:00:00,2.5466666666666664
2023-01-08 05:00:00,0.296417
2023-01-08 06:00:00,0.2921668
2023-01-08 07:00:00,0.29741741666666666
2023-01-08 08:00:00,0.24518795
2023-01-08 09:00:00,0.6303378333333334
2023-01-08 10:00:00,0.6704877833333334
2023-01-08 11:00:00,0.5876690166666666
2023-01-08 12:00:00,0.9166678
2023-01-08 13:00:00,0.4412020166666667
2023-01-08 14:00:00,0.48667041666666666
2023-01-08 15:00:00,0.5250201666666666
2023-01-08 16:00:00,0.5130025
2023-01-08 17:00:00,0.5629687166666667
2023-01-08 18:00:00,0.5081689166666666
2023-01-08 19:00:00,2.8570515833333334
2023-01-08 20:00:00,6.29808475
2023-01-08 21:00:00,6.1952347
2023-01-08 22:00:00,5.893335850000001
2023-01-08 23:00:00,5.734869033333334
2023-01-09 00:00:00,1.1017509833333332
2023-01-09 01:00:00,4.437250733333333
2023-01-09 02:00:00,4.459450616666667
2023-01-09 03:00:00,4.5198668
2023-01-09 04:00:00,4.503916816666666
2023-01-09 05:00:00,4.30608345
2023-01-09 06:00:00,2.3543335333333335
2023-01-09 07:00:00,0.3252512166666666
2023-01-09 08:00:00,0.51048795
2023-01-09 09:00:00,0.7945368666666666
2023-01-09 10:00:00,0.7071384666666666
2023-01-09 11:00:00,0.5658541333333333
2023-01-09 12:00:00,0.7036709499999999
2023-01-09 13:00:00,0.42083711666666673
2023-01-09 14:00:00,0.40658773333333337
2023-01-09 15:00:00,0.44372106666666666
2023-01-09 16:00:00,0.46752194999999996
2023-01-09 17:00:00,0.6316560333333333
2023-01-09 18:00:00,2.6139049666666665
2023-01-09 19:00:00,4.939553033333334
2023-01-09 20:00:00,6.0831870666666665
2023-01-09 21:00:00,6.358185300000001
2023-01-09 22:00:00,6.061686600000001
2023-01-09 23:00:00,5.2628695500000005
2023-01-10 00:00:00,2.364800916666667
2023-01-10 01:00:00,4.479483883333334
2023-01-10 02:00:00,4.44691705
2023-01-10 03:00:00,4.49251695
2023-01-10 04:00:00,4.325500516666667
2023-01-10 05:00:00,0.6163334333333333
2023-01-10 06:00:00,0.27316691666666665
2023-01-10 07:00:00,0.3766347
